"value","metric","direction","branch"
0.230337782727109,11529495.9759092,"Backward","min"
0.245520881612455,12222681.0397117,"Backward","min"
0.261704799768669,13147427.9575657,"Backward","min"
0.278955507866198,13963049.0362893,"Backward","min"
0.297343325142195,14802555.458654,"Backward","min"
0.316943206043542,15922527.5460904,"Backward","min"
0.337835045764423,16910390.4991764,"Backward","min"
0.360104005923919,17927323.1259858,"Backward","min"
0.383840861711186,19284558.910066,"Backward","min"
0.409142371913279,20482943.6170418,"Backward","min"
0.436111673333985,21719705.8793506,"Backward","min"
0.464858701211424,23384129.440252,"Backward","min"
0.495500637348183,24895432.5603992,"Backward","min"
0.528162387780688,26444008.7743579,"Backward","min"
0.562977091934958,28044679.4868815,"Backward","min"
0.600086665344198,30208707.4742844,"Backward","min"
0.639642378140535,32196647.4538131,"Backward","min"
0.681805471679,34310184.7690971,"Backward","min"
0.726747815807305,36548751.6340027,"Backward","min"
0.774652609460652,38897418.3739725,"Backward","min"
0.825715127437423,41303323.4040197,"Backward","min"
0.880143516399827,43609237.875441,"Backward","min"
0.938159643344259,45315739.0087286,"Backward","min"
1,45633900.0010486,"Backward","min"
