"t","selected_biomass","total_biomass","on_frac","schedule","boost_level"
33,0.0270088471514666,0.74315496576364,0.0261645023772785,"Threshold (peaks)",20
33.2,0.0268200419629114,0.742670246279775,0.024531565087919,"Threshold (peaks)",20
33.4,0.0266281309026374,0.74212178587181,0.0229737072036401,"Threshold (peaks)",20
33.6,0.026434812390459,0.741501585107085,0.0215022254967384,"Threshold (peaks)",20
33.8,0.0262418420398227,0.740839583117427,0.0201254562716029,"Threshold (peaks)",20
34,0.0260510114359434,0.740119365186242,0.0188489963588789,"Threshold (peaks)",20
34.2,0.0258641272461853,0.739315331134778,0.0176760182714816,"Threshold (peaks)",20
34.4,0.0256828840985362,0.738451753851787,0.0166070326771903,"Threshold (peaks)",20
34.6,0.0255088414718336,0.737525042151406,0.0156404432849164,"Threshold (peaks)",20
34.8,0.0253434525954387,0.73649883846515,0.0147733143898367,"Threshold (peaks)",20
35,0.0251880061014963,0.735385556669186,0.0140015651508991,"Threshold (peaks)",20
35.2,0.0250436524729479,0.734197713063219,0.0133205486284342,"Threshold (peaks)",20
35.4,0.0249114829989821,0.732899107469585,0.0127257260861272,"Threshold (peaks)",20
35.6,0.0247924896145645,0.731485099277883,0.0122126759886866,"Threshold (peaks)",20
35.8,0.0246876159074891,0.729979284938149,0.0117774750358441,"Threshold (peaks)",20
36,0.024597907849151,0.728356506060752,0.0114173934191374,"Threshold (peaks)",20
36.2,0.0245244439337288,0.726594619715723,0.0111306366518733,"Threshold (peaks)",20
36.4,0.0244682969979,0.724717049642328,0.0109162860549628,"Threshold (peaks)",20
36.6,0.0244307863302336,0.722715541232432,0.0107753625287115,"Threshold (peaks)",20
36.8,0.0244134677424363,0.720555862905354,0.0107109071026302,"Threshold (peaks)",20
37,0.0244178702337308,0.718249196583232,0.0107272558252221,"Threshold (peaks)",20
37.2,0.0244457472745855,0.715801866565258,0.0108313521615399,"Threshold (peaks)",20
37.4,0.0244993528108361,0.713175902319277,0.0110343374044686,"Threshold (peaks)",20
37.6,0.0245809743960104,0.71036204959437,0.0113506549971449,"Threshold (peaks)",20
37.8,0.0246928285953341,0.707371195394693,0.0117987399661722,"Threshold (peaks)",20
