"fish_level","mean_total","min_total","mean_selected","mean_juvenile","mean_yield","rel_amplitude","theta","interaction_resource","knife_edge_size"
15,0.627658302186851,0.611444092910001,0.00103800164134534,0.626620300545506,0.0803585417657879,0.0446303769513036,0.3,3,5
20,0.563972975050604,0.535811627536351,0.000501477477694258,0.563471497572909,0.0792501528420223,0.0658584367788503,0.3,3,5
25,0.520074125848287,0.461649908813732,0.000259679877327979,0.519814445970959,0.0777844027607957,0.171953904532403,0.3,3,5
30,0.491653415815151,0.412735620300039,0.000143245871134218,0.491510169944017,0.0766202794524511,0.257842689883334,0.3,3,5
50,0.448882922706784,0.339556101201209,2.10632799194789e-05,0.448861859426864,0.0745810492862781,0.409313609697318,0.3,3,5
100,0.435439182573497,0.317350562491062,8.74274286255847e-07,0.435438308299211,0.0737702573573094,0.461261625479626,0.3,3,5
1,0.671079007275404,0.101872067375385,0.00970848361062785,0.661370523664776,0.00970848361062785,1.6235355034969,0.1,0.3,10
3,0.570589441188727,0.104835455943925,0.00584501351659629,0.564744427672131,0.0175350405497889,1.54925301090707,0.1,0.3,10
5,0.446791822429671,0.103412470138076,0.00904120224312756,0.437750620186543,0.0452060112156378,1.48536819297206,0.1,0.3,10
9,0.303960909321491,0.0585186461559722,0.00747278272358961,0.296488126597902,0.0672550445123065,1.60245594249595,0.1,0.3,10
15,0.255695929357579,0.0840735915544155,0.00531334320921554,0.250382586148363,0.079700148138233,1.30485174605353,0.1,0.3,10
20,0.242125998998353,0.101446057916456,0.00425733836316077,0.237868660635192,0.0851467672632153,1.18329021430512,0.1,0.3,10
25,0.234002074471725,0.114052098634011,0.00354413719191138,0.230457937279814,0.0886034297977845,1.07697368346612,0.1,0.3,10
30,0.228292043766903,0.122745772302709,0.00303290774519381,0.225259136021709,0.0909872323558141,0.98685592232883,0.1,0.3,10
50,0.21532503659831,0.136402432448753,0.00191800864760664,0.213407027950703,0.095900432380332,0.776192527920451,0.1,0.3,10
100,0.203361502854096,0.143272145478269,0.000994752751972113,0.202366750102124,0.0994752751972113,0.593934091924602,0.1,0.3,10
1,0.649300321821899,0.483289248354132,0.00455015952719879,0.6447501622947,0.0104464966313438,0.399479742026713,0.1,0.7,7
3,0.701556633692369,0.547656933651381,0.00245139271735783,0.699105240975011,0.0217029876402146,0.333800226900763,0.1,0.7,7
5,0.682626769722868,0.507883638908294,0.00130655633218058,0.681320213390688,0.0258999567256722,0.394712483246276,0.1,0.7,7
9,0.550320758385011,0.170802670553807,0.000799306797586714,0.549521451587425,0.0582171026266602,1.20811406328038,0.1,0.7,7
15,0.422002558394339,0.0525211390353644,0.000806807841448665,0.42119575055289,0.0901466761944853,1.66586530293344,0.1,0.7,7
20,0.375097976063361,0.0421671282220424,0.000453459087316249,0.374644516976045,0.0999753154670828,1.68777362682081,0.1,0.7,7
25,0.283882125572493,0.0394909870356572,0.000507903458595048,0.283374222113898,0.167489036677211,1.66867601731274,0.1,0.7,7
30,0.24438584717506,0.0468832589984307,0.000398611998646256,0.243987235176414,0.195871040782951,1.56820203759333,0.1,0.7,7
50,0.166406058811035,0.0807080749324856,0.000184985155740789,0.166221073655294,0.296654044722605,0.988494111525208,0.1,0.7,7
100,0.105285920542316,0.0733030827739178,2.99730431985096e-05,0.105255947499118,0.27479636024495,0.578627576601738,0.1,0.7,7
1,0.599375617992042,0.448057732298667,0.00299503749650237,0.596380580495539,0.0282003570173648,0.492313598438845,0.1,1,3
3,0.4326881174435,0.143380719680222,0.00423194291774328,0.428456174525757,0.121613117752169,1.25661524279187,0.1,1,3
5,0.442029101930481,0.071961939462846,0.00215107710203051,0.43987802482845,0.130430646148658,1.60451263437107,0.1,1,3
9,0.394951198109796,0.018327509389123,0.000487336851199008,0.394463861258597,0.127345977579586,1.86557758253535,0.1,1,3
15,0.241772210504817,0.00708028618504155,0.000239490023808269,0.241532720481009,0.220726420436404,1.94541124253311,0.1,1,3
20,0.184693368175386,0.00155179843878285,0.000199744881525797,0.18449362329386,0.256380362958566,1.98784752273817,0.1,1,3
25,0.159730473461607,0.000499584158162786,8.81310524724229e-05,0.159642342409135,0.188347235752899,1.99606874777246,0.1,1,3
30,0.145059963586446,0.00023155297713567,1.99024413877158e-05,0.145040061145058,0.117580201343873,1.99817364874586,0.1,1,3
50,0.13739391620551,3.73510123151895e-07,3.16813335154635e-07,0.137393599392175,0.0886824502861793,1.99999704208616,0.1,1,3
100,0.135077381977512,1.48967807493932e-14,8.96561975175938e-10,0.13507738108095,0.0901748188067727,1.99999999999988,0.1,1,3
1,0.651702883945246,0.528628747225638,0.00412708540523907,0.647575798540006,0.0141175704975837,0.374923045707723,0.1,1,5
3,0.472902639867386,0.245803416320773,0.00176233623371965,0.471140303633667,0.0505884119935035,0.919378629646164,0.1,1,5
5,0.415030633123425,0.146675339413955,0.00291668879005235,0.412113944333373,0.0955052683439793,1.22023181855458,0.1,1,5
9,0.411438060713545,0.0613953533653149,0.0012286892593729,0.410209371454172,0.104104951223705,1.63024852773909,0.1,1,5
15,0.368725085172716,0.0196775233591535,0.000329403264832698,0.368395681907883,0.10239448126365,1.85910983782346,0.1,1,5
20,0.319682047993959,0.0131750983120847,0.000151017601547505,0.319531030392411,0.12297296362049,1.90369582181498,0.1,1,5
25,0.257521260076928,0.0112203805023074,0.000196833502650009,0.257324426574278,0.181761242056074,1.91734646736823,0.1,1,5
30,0.246465079715005,0.00674524014605307,0.000139875495620834,0.246325204219384,0.206574683842232,1.94978303888509,0.1,1,5
50,0.201243256283961,0.00216046639910125,2.85869532870541e-05,0.201214669330674,0.143944703676215,1.98371677028149,0.1,1,5
100,0.18664419276935,0.00011697669982511,2.59891259241477e-07,0.186643932878091,0.0807263218560818,1.99911294472767,0.1,1,5
1,0.68237704429308,0.571591549369611,0.00495260542545909,0.677424438867621,0.00960371409665199,0.323937376785344,0.1,1,7
3,0.553471002021774,0.395299259994821,0.00232180335407053,0.551149198667703,0.0191385267211087,0.566097061010778,0.1,1,7
5,0.465633905578857,0.26596943517093,0.00166827079445864,0.463965634784398,0.0376508259855825,0.844667210469341,0.1,1,7
9,0.405363383489155,0.173131714580663,0.00187430363147876,0.403489079857676,0.0808565008525719,1.10488585832604,0.1,1,7
15,0.395956778410975,0.110308999039413,0.000995641336469398,0.394961137074506,0.0933549571924237,1.35042034240214,0.1,1,7
20,0.384809297036898,0.0818397364660166,0.000585328590250671,0.384223968446647,0.0953844645089474,1.4883150815377,0.1,1,7
25,0.371849590737244,0.0590838206476577,0.000357003133769198,0.371492587603475,0.0963046028195607,1.61324533414485,0.1,1,7
30,0.358951820445003,0.059806749012224,0.000239831863423909,0.358711988581579,0.0974130268836014,1.60668888876543,0.1,1,7
50,0.315337495017854,0.0323336894700951,6.76113901405938e-05,0.315269883627714,0.122905332523152,1.77501324788865,0.1,1,7
100,0.266290301041307,0.0274227684993048,2.13074880403358e-05,0.266268993553266,0.196937527846574,1.80643600097202,0.1,1,7
