"time","biomass","method"
513,26330.6635922761,"project()"
513.2,26330.6635813001,"project()"
513.4,26330.6635703235,"project()"
513.6,26330.6635593462,"project()"
513.8,26330.6635483683,"project()"
514,26330.6635373897,"project()"
514.2,26330.6635264106,"project()"
514.4,26330.6635154309,"project()"
514.6,26330.6635044505,"project()"
514.8,26330.6634934697,"project()"
515,26330.6634824882,"project()"
515.2,26330.6634715062,"project()"
515.4,26330.6634605237,"project()"
515.6,26330.6634495406,"project()"
515.8,26330.6634385571,"project()"
516,26330.663427573,"project()"
516.2,26330.6634165884,"project()"
516.4,26330.6634056034,"project()"
516.6,26330.6633946179,"project()"
516.8,26330.6633836319,"project()"
517,26330.6633726455,"project()"
517.2,26330.6633616586,"project()"
517.4,26330.6633506713,"project()"
517.6,26330.6633396836,"project()"
517.8,26330.6633286955,"project()"
518,26330.663317707,"project()"
518.2,26330.6633067181,"project()"
518.4,26330.6632957289,"project()"
518.6,26330.6632847393,"project()"
518.8,26330.6632737493,"project()"
519,26330.663262759,"project()"
519.2,26330.6632517683,"project()"
519.4,26330.6632407774,"project()"
519.6,26330.6632297861,"project()"
519.8,26330.6632187946,"project()"
520,26330.6632078027,"project()"
520.2,26330.6631968106,"project()"
520.4,26330.6631858182,"project()"
520.6,26330.6631748256,"project()"
520.8,26330.6631638327,"project()"
521,26330.6631528396,"project()"
521.2,26330.6631418462,"project()"
521.4,26330.6631308527,"project()"
521.6,26330.6631198589,"project()"
521.8,26330.6631088649,"project()"
522,26330.6630978708,"project()"
522.2,26330.6630868765,"project()"
522.4,26330.663075882,"project()"
522.6,26330.6630648873,"project()"
522.8,26330.6630538925,"project()"
523,26330.6630428976,"project()"
523.2,26330.6630319026,"project()"
523.4,26330.6630209074,"project()"
523.6,26330.6630099121,"project()"
523.8,26330.6629989168,"project()"
524,26330.6629879213,"project()"
524.2,26330.6629769258,"project()"
524.4,26330.6629659303,"project()"
524.6,26330.6629549346,"project()"
524.8,26330.662943939,"project()"
525,26330.6629329432,"project()"
525.2,26330.6629219475,"project()"
525.4,26330.6629109518,"project()"
525.6,26330.662899956,"project()"
525.8,26330.6628889602,"project()"
526,26330.6628779645,"project()"
526.2,26330.6628669688,"project()"
526.4,26330.6628559731,"project()"
526.6,26330.6628449774,"project()"
526.8,26330.6628339818,"project()"
527,26330.6628229863,"project()"
527.2,26330.6628119908,"project()"
527.4,26330.6628009955,"project()"
527.6,26330.6627900002,"project()"
527.8,26330.662779005,"project()"
528,26330.6627680099,"project()"
528.2,26330.6627570149,"project()"
528.4,26330.66274602,"project()"
528.6,26330.6627350253,"project()"
528.8,26330.6627240307,"project()"
529,26330.6627130363,"project()"
529.2,26330.662702042,"project()"
529.4,26330.6626910479,"project()"
529.6,26330.662680054,"project()"
529.8,26330.6626690603,"project()"
530,26330.6626580668,"project()"
530.2,26330.6626470734,"project()"
530.4,26330.6626360803,"project()"
530.6,26330.6626250875,"project()"
530.8,26330.6626140948,"project()"
531,26330.6626031024,"project()"
531.2,26330.6625921103,"project()"
531.4,26330.6625811184,"project()"
531.6,26330.6625701268,"project()"
531.8,26330.6625591355,"project()"
532,26330.6625481444,"project()"
532.2,26330.6625371536,"project()"
532.4,26330.6625261632,"project()"
532.6,26330.662515173,"project()"
532.8,26330.6625041832,"project()"
533,26330.6624931937,"project()"
533.2,26330.6624822046,"project()"
533.4,26330.6624712158,"project()"
533.6,26330.6624602273,"project()"
533.8,26330.6624492393,"project()"
534,26330.6624382515,"project()"
534.2,26330.6624272642,"project()"
534.4,26330.6624162773,"project()"
534.6,26330.6624052907,"project()"
534.8,26330.6623943046,"project()"
535,26330.6623833189,"project()"
535.2,26330.6623723336,"project()"
535.4,26330.6623613487,"project()"
535.6,26330.6623503643,"project()"
535.8,26330.6623393803,"project()"
536,26330.6623283967,"project()"
536.2,26330.6623174137,"project()"
536.4,26330.6623064311,"project()"
536.6,26330.662295449,"project()"
536.8,26330.6622844674,"project()"
537,26330.6622734862,"project()"
537.2,26330.6622625056,"project()"
537.4,26330.6622515255,"project()"
537.6,26330.6622405459,"project()"
537.8,26330.6622295669,"project()"
538,26330.6622185883,"project()"
538.2,26330.6622076104,"project()"
538.4,26330.6621966329,"project()"
538.6,26330.662185656,"project()"
538.8,26330.6621746797,"project()"
539,26330.662163704,"project()"
539.2,26330.6621527288,"project()"
539.4,26330.6621417543,"project()"
539.6,26330.6621307803,"project()"
539.8,26330.662119807,"project()"
540,26330.6621088342,"project()"
540.2,26330.6620978621,"project()"
540.4,26330.6620868906,"project()"
540.6,26330.6620759198,"project()"
540.8,26330.6620649496,"project()"
541,26330.66205398,"project()"
541.2,26330.6620430111,"project()"
541.4,26330.6620320429,"project()"
541.6,26330.6620210753,"project()"
541.8,26330.6620101085,"project()"
542,26330.6619991423,"project()"
542.2,26330.6619881768,"project()"
542.4,26330.661977212,"project()"
542.6,26330.661966248,"project()"
542.8,26330.6619552846,"project()"
543,26330.661944322,"project()"
543.2,26330.6619333601,"project()"
543.4,26330.661922399,"project()"
543.6,26330.6619114386,"project()"
543.8,26330.661900479,"project()"
544,26330.6618895201,"project()"
544.2,26330.661878562,"project()"
544.4,26330.6618676047,"project()"
544.6,26330.6618566481,"project()"
544.8,26330.6618456924,"project()"
545,26330.6618347374,"project()"
545.2,26330.6618237833,"project()"
545.4,26330.6618128299,"project()"
545.6,26330.6618018774,"project()"
545.8,26330.6617909257,"project()"
546,26330.6617799749,"project()"
546.2,26330.6617690249,"project()"
546.4,26330.6617580757,"project()"
546.6,26330.6617471274,"project()"
546.8,26330.6617361799,"project()"
547,26330.6617252334,"project()"
547.2,26330.6617142877,"project()"
547.4,26330.6617033429,"project()"
547.6,26330.6616923989,"project()"
547.8,26330.6616814559,"project()"
548,26330.6616705138,"project()"
548.2,26330.6616595726,"project()"
548.4,26330.6616486323,"project()"
548.6,26330.6616376929,"project()"
548.8,26330.6616267545,"project()"
549,26330.661615817,"project()"
549.2,26330.6616048804,"project()"
549.4,26330.6615939447,"project()"
549.6,26330.6615830101,"project()"
549.8,26330.6615720764,"project()"
550,26330.6615611436,"project()"
550.2,26330.6615502118,"project()"
550.4,26330.6615392811,"project()"
550.6,26330.6615283513,"project()"
550.8,26330.6615174225,"project()"
551,26330.6615064947,"project()"
551.2,26330.6614955679,"project()"
551.4,26330.6614846421,"project()"
551.6,26330.6614737173,"project()"
551.8,26330.6614627936,"project()"
552,26330.6614518709,"project()"
552.2,26330.6614409493,"project()"
552.4,26330.6614300287,"project()"
552.6,26330.6614191091,"project()"
552.8,26330.6614081906,"project()"
553,26330.6613972732,"project()"
553.2,26330.6613863569,"project()"
553.4,26330.6613754416,"project()"
553.6,26330.6613645274,"project()"
553.8,26330.6613536143,"project()"
554,26330.6613427023,"project()"
554.2,26330.6613317914,"project()"
554.4,26330.6613208816,"project()"
554.6,26330.661309973,"project()"
554.8,26330.6612990654,"project()"
555,26330.661288159,"project()"
555.2,26330.6612772537,"project()"
555.4,26330.6612663495,"project()"
555.6,26330.6612554465,"project()"
555.8,26330.6612445447,"project()"
556,26330.661233644,"project()"
556.2,26330.6612227444,"project()"
556.4,26330.6612118461,"project()"
556.6,26330.6612009489,"project()"
556.8,26330.6611900528,"project()"
557,26330.661179158,"project()"
557.2,26330.6611682644,"project()"
557.4,26330.6611573719,"project()"
557.6,26330.6611464807,"project()"
557.8,26330.6611355907,"project()"
558,26330.6611247018,"project()"
558.2,26330.6611138142,"project()"
558.4,26330.6611029279,"project()"
558.6,26330.6610920427,"project()"
558.8,26330.6610811588,"project()"
559,26330.6610702762,"project()"
559.2,26330.6610593948,"project()"
559.4,26330.6610485146,"project()"
559.6,26330.6610376358,"project()"
559.8,26330.6610267581,"project()"
560,26330.6610158818,"project()"
560.2,26330.6610050067,"project()"
560.4,26330.6609941329,"project()"
560.6,26330.6609832605,"project()"
560.8,26330.6609723893,"project()"
561,26330.6609615193,"project()"
561.2,26330.6609506507,"project()"
561.4,26330.6609397835,"project()"
561.6,26330.6609289175,"project()"
561.8,26330.6609180528,"project()"
562,26330.6609071895,"project()"
562.2,26330.6608963275,"project()"
562.4,26330.6608854669,"project()"
562.6,26330.6608746076,"project()"
562.8,26330.6608637496,"project()"
563,26330.660852893,"project()"
563.2,26330.6608420377,"project()"
563.4,26330.6608311839,"project()"
563.6,26330.6608203313,"project()"
563.8,26330.6608094802,"project()"
564,26330.6607986304,"project()"
564.2,26330.6607877821,"project()"
564.4,26330.6607769351,"project()"
564.6,26330.6607660895,"project()"
564.8,26330.6607552453,"project()"
565,26330.6607444025,"project()"
565.2,26330.6607335611,"project()"
565.4,26330.6607227211,"project()"
565.6,26330.6607118826,"project()"
565.8,26330.6607010455,"project()"
566,26330.6606902098,"project()"
566.2,26330.6606793756,"project()"
566.4,26330.6606685428,"project()"
566.6,26330.6606577114,"project()"
566.8,26330.6606468815,"project()"
567,26330.660636053,"project()"
567.2,26330.660625226,"project()"
567.4,26330.6606144005,"project()"
567.6,26330.6606035764,"project()"
567.8,26330.6605927538,"project()"
568,26330.6605819327,"project()"
568.2,26330.6605711131,"project()"
568.4,26330.6605602949,"project()"
568.6,26330.6605494783,"project()"
568.8,26330.6605386632,"project()"
569,26330.6605278495,"project()"
569.2,26330.6605170374,"project()"
569.4,26330.6605062268,"project()"
569.6,26330.6604954177,"project()"
569.8,26330.6604846101,"project()"
570,26330.6604738041,"project()"
570.2,26330.6604629996,"project()"
570.4,26330.6604521966,"project()"
570.6,26330.6604413952,"project()"
570.8,26330.6604305953,"project()"
571,26330.660419797,"project()"
571.2,26330.6604090002,"project()"
571.4,26330.660398205,"project()"
571.6,26330.6603874113,"project()"
571.8,26330.6603766192,"project()"
572,26330.6603658287,"project()"
572.2,26330.6603550398,"project()"
572.4,26330.6603442524,"project()"
572.6,26330.6603334667,"project()"
572.8,26330.6603226825,"project()"
573,26330.6603118999,"project()"
573.2,26330.660301119,"project()"
573.4,26330.6602903396,"project()"
573.6,26330.6602795618,"project()"
573.8,26330.6602687857,"project()"
574,26330.6602580112,"project()"
574.2,26330.6602472383,"project()"
574.4,26330.660236467,"project()"
574.6,26330.6602256974,"project()"
574.8,26330.6602149294,"project()"
575,26330.660204163,"project()"
575.2,26330.6601933983,"project()"
575.4,26330.6601826352,"project()"
575.6,26330.6601718738,"project()"
575.8,26330.6601611141,"project()"
576,26330.660150356,"project()"
576.2,26330.6601395996,"project()"
576.4,26330.6601288448,"project()"
576.6,26330.6601180917,"project()"
576.8,26330.6601073404,"project()"
577,26330.6600965907,"project()"
577.2,26330.6600858426,"project()"
577.4,26330.6600750963,"project()"
577.6,26330.6600643517,"project()"
577.8,26330.6600536088,"project()"
578,26330.6600428675,"project()"
578.2,26330.660032128,"project()"
578.4,26330.6600213902,"project()"
578.6,26330.6600106542,"project()"
578.8,26330.6599999198,"project()"
579,26330.6599891872,"project()"
579.2,26330.6599784562,"project()"
579.4,26330.6599677271,"project()"
579.6,26330.6599569996,"project()"
579.8,26330.6599462739,"project()"
580,26330.65993555,"project()"
580.2,26330.6599248278,"project()"
580.4,26330.6599141073,"project()"
580.6,26330.6599033886,"project()"
580.8,26330.6598926717,"project()"
581,26330.6598819565,"project()"
581.2,26330.6598712431,"project()"
581.4,26330.6598605315,"project()"
581.6,26330.6598498216,"project()"
581.8,26330.6598391136,"project()"
582,26330.6598284073,"project()"
582.2,26330.6598177028,"project()"
582.4,26330.6598070001,"project()"
582.6,26330.6597962992,"project()"
582.8,26330.6597856001,"project()"
583,26330.6597749028,"project()"
583.2,26330.6597642073,"project()"
583.4,26330.6597535137,"project()"
583.6,26330.6597428218,"project()"
583.8,26330.6597321318,"project()"
584,26330.6597214435,"project()"
584.2,26330.6597107572,"project()"
584.4,26330.6597000726,"project()"
584.6,26330.6596893899,"project()"
584.8,26330.659678709,"project()"
585,26330.6596680299,"project()"
585.2,26330.6596573527,"project()"
585.4,26330.6596466774,"project()"
585.6,26330.6596360039,"project()"
585.8,26330.6596253322,"project()"
586,26330.6596146624,"project()"
586.2,26330.6596039945,"project()"
586.4,26330.6595933284,"project()"
586.6,26330.6595826642,"project()"
586.8,26330.6595720019,"project()"
587,26330.6595613414,"project()"
587.2,26330.6595506829,"project()"
587.4,26330.6595400262,"project()"
587.6,26330.6595293714,"project()"
587.8,26330.6595187185,"project()"
588,26330.6595080674,"project()"
588.2,26330.6594974183,"project()"
588.4,26330.6594867711,"project()"
588.6,26330.6594761258,"project()"
588.8,26330.6594654824,"project()"
589,26330.6594548409,"project()"
589.2,26330.6594442013,"project()"
589.4,26330.6594335637,"project()"
589.6,26330.6594229279,"project()"
589.8,26330.6594122941,"project()"
590,26330.6594016622,"project()"
590.2,26330.6593910323,"project()"
590.4,26330.6593804043,"project()"
590.6,26330.6593697782,"project()"
590.8,26330.659359154,"project()"
591,26330.6593485318,"project()"
591.2,26330.6593379116,"project()"
591.4,26330.6593272933,"project()"
591.6,26330.6593166769,"project()"
591.8,26330.6593060625,"project()"
592,26330.6592954501,"project()"
592.2,26330.6592848396,"project()"
592.4,26330.6592742311,"project()"
592.6,26330.6592636246,"project()"
592.8,26330.6592530201,"project()"
593,26330.6592424175,"project()"
593.2,26330.6592318169,"project()"
593.4,26330.6592212183,"project()"
593.6,26330.6592106216,"project()"
593.8,26330.659200027,"project()"
594,26330.6591894344,"project()"
594.2,26330.6591788437,"project()"
594.4,26330.659168255,"project()"
594.6,26330.6591576684,"project()"
594.8,26330.6591470837,"project()"
595,26330.6591365011,"project()"
595.2,26330.6591259204,"project()"
595.4,26330.6591153418,"project()"
595.6,26330.6591047652,"project()"
595.8,26330.6590941906,"project()"
596,26330.6590836181,"project()"
596.2,26330.6590730475,"project()"
596.4,26330.659062479,"project()"
596.6,26330.6590519126,"project()"
596.8,26330.6590413481,"project()"
597,26330.6590307857,"project()"
597.2,26330.6590202254,"project()"
597.4,26330.6590096671,"project()"
597.6,26330.6589991108,"project()"
597.8,26330.6589885566,"project()"
598,26330.6589780044,"project()"
598.2,26330.6589674543,"project()"
598.4,26330.6589569062,"project()"
598.6,26330.6589463602,"project()"
598.8,26330.6589358163,"project()"
599,26330.6589252744,"project()"
599.2,26330.6589147346,"project()"
599.4,26330.6589041968,"project()"
599.6,26330.6588936612,"project()"
599.8,26330.6588831276,"project()"
600,26330.6588725961,"project()"
600.2,26330.6588620667,"project()"
600.4,26330.6588515393,"project()"
600.6,26330.6588410141,"project()"
600.8,26330.6588304909,"project()"
601,26330.6588199699,"project()"
601.2,26330.6588094509,"project()"
601.4,26330.6587989341,"project()"
601.6,26330.6587884193,"project()"
601.8,26330.6587779066,"project()"
602,26330.6587673961,"project()"
602.2,26330.6587568876,"project()"
602.4,26330.6587463813,"project()"
602.6,26330.6587358771,"project()"
602.8,26330.658725375,"project()"
603,26330.658714875,"project()"
603.2,26330.6587043772,"project()"
603.4,26330.6586938814,"project()"
603.6,26330.6586833878,"project()"
603.8,26330.6586728964,"project()"
604,26330.658662407,"project()"
604.2,26330.6586519198,"project()"
604.4,26330.6586414348,"project()"
