"t","selected_biomass","on_frac","schedule"
37.2,0.00138039193336463,0.990752735646792,"Threshold (troughs)"
37.4,0.00138362153776111,0.990732658666213,"Threshold (troughs)"
37.6,0.00138978065494552,0.990694250462944,"Threshold (troughs)"
37.8,0.00139930620360214,0.99063453848349,"Threshold (troughs)"
38,0.00141291927465523,0.990548544096814,"Threshold (troughs)"
38.2,0.00143101484162754,0.990433021752599,"Threshold (troughs)"
38.4,0.0014543431766331,0.990282027860877,"Threshold (troughs)"
38.6,0.00148432665465549,0.990084488183071,"Threshold (troughs)"
38.8,0.00152193392670943,0.989831092702603,"Threshold (troughs)"
39,0.00156862067155868,0.989507588054821,"Threshold (troughs)"
39.2,0.00162738283365806,0.989085902709035,"Threshold (troughs)"
39.4,0.00170083734104278,0.988535147772127,"Threshold (troughs)"
39.6,0.00179234971479354,0.98781043738981,"Threshold (troughs)"
39.8,0.00190901368884135,0.986820629032282,"Threshold (troughs)"
40,0.0020589062480275,0.985431784463078,"Threshold (troughs)"
40.2,0.00225203103371596,0.98342811708275,"Threshold (troughs)"
40.4,0.00250895860086397,0.980337635286803,"Threshold (troughs)"
40.6,0.0028614662511255,0.975162746330309,"Threshold (troughs)"
40.8,0.00335609963727015,0.965610039230773,"Threshold (troughs)"
41,0.00409704140979638,0.944421826851865,"Threshold (troughs)"
41.2,0.0054051642387092,0.875024258943084,"Threshold (troughs)"
41.4,0.016055580999199,0.00510326128448877,"Threshold (troughs)"
41.6,0.0362560658222976,5.80398526743158e-09,"Threshold (troughs)"
41.8,0.0531592875325268,6.13742504019923e-14,"Threshold (troughs)"
42,0.0781061679461031,2.78268112698996e-21,"Threshold (troughs)"
42.2,0.0622190437116805,1.32159569343099e-16,"Threshold (troughs)"
42.4,0.0178995057385307,0.00146771747790846,"Threshold (troughs)"
42.6,0.00231015915464142,0.982773632987727,"Threshold (troughs)"
42.8,0.00232739996536668,0.98257467523651,"Threshold (troughs)"
43,0.00247142823043561,0.980822031310701,"Threshold (troughs)"
43.2,0.00261298876895905,0.978931417258553,"Threshold (troughs)"
43.4,0.00269519039149492,0.977751089069467,"Threshold (troughs)"
43.6,0.00273627440165322,0.977137183007942,"Threshold (troughs)"
43.8,0.00275218581740137,0.976895005202784,"Threshold (troughs)"
44,0.00275258231483387,0.976888938486374,"Threshold (troughs)"
