"fish_level","mean_total","min_total","mean_selected","mean_juvenile","mean_yield","rel_amplitude","knife_edge_size","theta","interaction_resource","total_unfished_ref","fraction_of_unfished"
50,0.448882922706784,0.339556101201209,2.10632799194789e-05,0.448861859426864,0.0745810492862781,0.409313609697318,5,0.3,3,0.753606299576491,0.59564645751906
70,0.439369451430863,0.323735379598404,4.88606694040718e-06,0.439364565363923,0.0740406458603564,0.446214948417356,5,0.3,3,0.753606299576491,0.583022530036942
85,0.436780846780239,0.319497076180526,1.95650000691141e-06,0.436778890280232,0.0738698062553073,0.456238987990315,5,0.3,3,0.753606299576491,0.579587573811019
100,0.435439182573497,0.317350562491062,8.74274286255847e-07,0.435438308299211,0.0737702573573094,0.461261625479626,5,0.3,3,0.753606299576491,0.577807248716211
1,0.791195722453827,0.754975000622669,0.0128286617225725,0.778367060731254,0.0172536694220712,0.0860420416547866,7,0.3,3,0.753606299576491,1.04987939047014
5,0.817820498192322,0.770424910066325,0.00686787543852036,0.810952622753802,0.0549170444670418,0.10804362795021,7,0.3,3,0.753606299576491,1.08520921156301
9,0.77113200167925,0.727097051121637,0.00406229717594576,0.767069704503304,0.0696748401902897,0.111441445256731,7,0.3,3,0.753606299576491,1.02325577972558
20,0.651622416290478,0.629344381829046,0.00128893722321665,0.650333479067261,0.078907409013964,0.0625701406361526,7,0.3,3,0.753606299576491,0.86467219907354
50,0.51723562390812,0.45513020032548,0.00016804368258485,0.517067580225535,0.0770313796687516,0.188464108140937,7,0.3,3,0.753606299576491,0.68634726673436
70,0.490359443571638,0.408969887200198,6.68906676242115e-05,0.490292552904014,0.076039277662175,0.270806093614913,7,0.3,3,0.753606299576491,0.650683843602699
85,0.480055405470295,0.391261502910237,3.79265578817358e-05,0.480017478912413,0.0756235608106101,0.305131681136502,7,0.3,3,0.753606299576491,0.637010871246797
100,0.473629862739155,0.380017552853209,2.31492373341788e-05,0.47360671350182,0.0753556625514906,0.327945896481778,7,0.3,3,0.753606299576491,0.628484479237134
1,0.7881043702496,0.752988340986037,0.0134806013305315,0.774623768919068,0.0134806013305315,0.0847274476942949,10,0.3,3,0.753606299576491,1.04577731196315
5,0.831326459689879,0.785536616648977,0.00882648840766149,0.822499971282217,0.0441324420383074,0.102496953574633,10,0.3,3,0.753606299576491,1.10313098518028
9,0.814547647287079,0.769422134780547,0.00642523655559616,0.808122410731483,0.0578271290003654,0.106118266127287,10,0.3,3,0.753606299576491,1.08086629284394
20,0.756728845900366,0.715296056113359,0.00355409591945897,0.753174749980907,0.0710819183891794,0.10671762923062,10,0.3,3,0.753606299576491,1.00414347163185
50,0.684034785320141,0.654850041583395,0.00153864153987025,0.68249614378027,0.0769320769935127,0.0819298043258366,10,0.3,3,0.753606299576491,0.9076818833714
70,0.663145229000202,0.639048645752715,0.0011082258888581,0.662037003111344,0.0775758122200672,0.0664778701226865,10,0.3,3,0.753606299576491,0.879962427825874
85,0.652990350078581,0.63209753808392,0.000914969919482514,0.652075380159098,0.0777724431560137,0.0577559057900388,10,0.3,3,0.753606299576491,0.866487382663263
100,0.645481414462346,0.626919650456124,0.00077873794856059,0.644702676513785,0.077873794856059,0.0508780900024469,10,0.3,3,0.753606299576491,0.856523379415872
1,0.77253800461491,0.74208412129243,0.0148031114488118,0.757734893166098,0.00542364046655576,0.0770815809215331,15,0.3,3,0.753606299576491,1.02512147927779
5,0.816010860353247,0.774339120095089,0.0134444026502736,0.802566457702973,0.0177779560127285,0.0947254931231118,15,0.3,3,0.753606299576491,1.08280790753982
9,0.834296451900682,0.789878591744137,0.012759997295009,0.821536454605673,0.0235994018258017,0.100638568044279,15,0.3,3,0.753606299576491,1.10707202470247
20,0.850009342729909,0.804040503179828,0.0119354848568599,0.838073857873049,0.0301970602063152,0.0988986668481274,15,0.3,3,0.753606299576491,1.12792228940707
50,0.855807847740144,0.81001294280561,0.0113241101729474,0.844483737567196,0.0347712775391818,0.0967778522094968,15,0.3,3,0.753606299576491,1.13561663194839
70,0.856512616047835,0.810916676195755,0.0111847405478166,0.845327875500018,0.0357745943497629,0.0966703311298528,15,0.3,3,0.753606299576491,1.13655182623762
85,0.856768269429422,0.811283573489208,0.0111205053376326,0.845647764091789,0.0362320821679567,0.0966304658777136,15,0.3,3,0.753606299576491,1.13689106621177
100,0.856924835538348,0.811527754925538,0.0110744940339282,0.84585034150442,0.0365578670424794,0.0965938325342694,15,0.3,3,0.753606299576491,1.13709882205061
1,0.484501932095841,0.482088823958286,0.011436282985894,0.473065649109947,0.0236083884681588,0.00891359764068053,3,0.3,5,0.463861032630765,1.04449802422077
5,0.590020209193231,0.568515537171404,0.00581380999798089,0.58420639919525,0.0732030540329761,0.0608715089783949,3,0.3,5,0.463861032630765,1.27197623358651
9,0.666744558533247,0.598400152412807,0.00320556691429553,0.663538991618951,0.094896021821624,0.178630211943445,3,0.3,5,0.463861032630765,1.43737997294543
20,0.574929550030488,0.492550202628749,0.000668836084286011,0.574260713946202,0.102284533622934,0.268410725104544,3,0.3,5,0.463861032630765,1.23944351774885
50,0.381242453064418,0.341799588590508,1.51839519483393e-05,0.38122726911247,0.0859486819899006,0.133282527484455,3,0.3,5,0.463861032630765,0.821889372561047
70,0.368057181721026,0.319076342151718,2.34586198428581e-06,0.368054835859042,0.0842174281808338,0.179423003791911,3,0.3,5,0.463861032630765,0.793464326230656
85,0.365472547711658,0.315004869146249,7.01915623982789e-07,0.365471845796034,0.0836887207104165,0.188310709524616,3,0.3,5,0.463861032630765,0.787892325507272
100,0.364334425505522,0.313346772082238,2.36543697499198e-07,0.364334188961824,0.0833713114804109,0.191543152948289,3,0.3,5,0.463861032630765,0.785438741079882
1,0.490037413945672,0.484697145981313,0.0118016420053665,0.478235771940305,0.0180879387068881,0.019229382708753,5,0.3,5,0.463861032630765,1.05643151606516
5,0.590070919484764,0.563160348340585,0.00659588921513816,0.583475030269626,0.0605899724603135,0.0773345504918686,5,0.3,5,0.463861032630765,1.27208555574976
9,0.6627250127702,0.596538357462538,0.00401116140950369,0.658713851360696,0.0814133177850482,0.176355110922658,5,0.3,5,0.463861032630765,1.42871456352259
20,0.63300426047717,0.539887427911013,0.00128870282776835,0.631715557649401,0.0993370540047773,0.280250405103807,5,0.3,5,0.463861032630765,1.36464202842631
50,0.449050718017747,0.424394031204571,0.000112054463874164,0.448938663553872,0.093857071426518,0.0920688093930947,5,0.3,5,0.463861032630765,0.968071656010805
70,0.410830702231177,0.388653450924665,3.26571865815238e-05,0.410798045044596,0.0912183779486199,0.0721506158874524,5,0.3,5,0.463861032630765,0.885676255022267
85,0.398881587438182,0.365651071137304,1.49365113626556e-05,0.398866650926819,0.0903054331295943,0.105647418020747,5,0.3,5,0.463861032630765,0.859916137330926
100,0.392730812202543,0.354159020256003,7.45846517700883e-06,0.392723353737366,0.0897972348631257,0.126060144652692,5,0.3,5,0.463861032630765,0.846656184881903
1,0.487371126250706,0.481589591785318,0.0121241268891466,0.475246999361559,0.0153200697887655,0.0211968782374888,7,0.3,5,0.463861032630765,1.0506834848502
5,0.575328959925295,0.549714905318115,0.00744944393716205,0.567879515988133,0.0524570771245658,0.0758234352673803,7,0.3,5,0.463861032630765,1.24030457282076
9,0.642563564881978,0.590384604926709,0.00498535696848233,0.637578207913496,0.0715096911988648,0.141269809474818,7,0.3,5,0.463861032630765,1.3852501496789
20,0.673187847565386,0.580593915610692,0.00210217846860498,0.671085669096781,0.0923231830241886,0.259646429163948,7,0.3,5,0.463861032630765,1.45127053192512
50,0.541881048231949,0.476123257310022,0.000415801538100039,0.541465246693849,0.097157239252099,0.240144874013442,7,0.3,5,0.463861032630765,1.16819696010828
70,0.494026682959038,0.449260319877964,0.000188012085990111,0.493838670873048,0.0954773137599799,0.171940655391548,7,0.3,5,0.463861032630765,1.06503165432369
85,0.471771924924528,0.438364836840595,0.000113793743898708,0.471658131180629,0.0944371620066158,0.125476032660839,7,0.3,5,0.463861032630765,1.01705444462299
100,0.456500524375833,0.431736422043302,7.30775544656731e-05,0.456427446821368,0.0936535195424782,0.091320488759798,7,0.3,5,0.463861032630765,0.984132083237976
1,0.483552975723995,0.477919912281144,0.0125291497629469,0.471023825961048,0.0125291497629469,0.0207784939850169,10,0.3,5,0.463861032630765,1.04245224691876
5,0.546589018464547,0.527218819917842,0.00869066168589507,0.537898356778652,0.0434533084294754,0.0608615528390004,10,0.3,5,0.463861032630765,1.17834648744818
9,0.60482134171114,0.566146020804158,0.00661690922062799,0.598204432490512,0.059552182985652,0.110370584099638,10,0.3,5,0.463861032630765,1.30388478264907
20,0.682586695709629,0.604043741329318,0.00392968388535507,0.678657011824274,0.0785936777071013,0.202798656971759,10,0.3,5,0.463861032630765,1.4715327386704
50,0.671675330577738,0.581431430016422,0.00182905084075065,0.669846279736988,0.0914525420375327,0.251319618955489,10,0.3,5,0.463861032630765,1.4480098204593
70,0.652207339406697,0.563389520747188,0.00133778343259022,0.650869555974107,0.0936448402813156,0.256413107274744,10,0.3,5,0.463861032630765,1.40604037314309
85,0.640999378653788,0.555162764914664,0.00111145335309359,0.639887925300695,0.0944735350129552,0.255738276688588,10,0.3,5,0.463861032630765,1.38187804873022
100,0.63232600774462,0.547389163318496,0.00094983056026287,0.631376177184357,0.094983056026287,0.254349983548013,10,0.3,5,0.463861032630765,1.36317983892377
1,0.473342451702572,0.468768926629117,0.0134710253002269,0.459871426402345,0.00590873822217134,0.0167292284920584,15,0.3,5,0.463861032630765,1.02044021464367
5,0.495561909699042,0.486920986619861,0.0119634691565789,0.483598440542463,0.0204505255289512,0.03106639302529,15,0.3,5,0.463861032630765,1.0683413238842
9,0.510233565915344,0.497659945745253,0.0111560839484448,0.499077481966899,0.027974501368284,0.0436691561934276,15,0.3,5,0.463861032630765,1.09997074559503
20,0.532542659343537,0.515253331689707,0.0101465652277425,0.522396094115795,0.0371920042558659,0.057134277182834,15,0.3,5,0.463861032630765,1.14806509251973
50,0.546969988027082,0.525382529475703,0.00936786902611178,0.53760211900097,0.043905216016228,0.0698805212808572,15,0.3,5,0.463861032630765,1.1791677885184
70,0.55278248356594,0.528608349675845,0.00918241136051962,0.543600072205421,0.045458545926504,0.0779244961789326,15,0.3,5,0.463861032630765,1.19169847148156
85,0.556048293092951,0.530398384628399,0.00909558326032897,0.546952709832622,0.0461834130203274,0.0820630488390897,15,0.3,5,0.463861032630765,1.19873896270042
100,0.558315920982953,0.53178888877896,0.00903366116525879,0.549282259817694,0.0467009800792665,0.0841378132541403,15,0.3,5,0.463861032630765,1.20362755590072
1,0.430142862805472,0.428656758886436,0.00893412713388647,0.421208735671585,0.0178410863039712,0.00836100887914019,3,0.3,10,0.410871824009406,1.04690279953493
5,0.491290678688474,0.481404341083649,0.00536715861158105,0.485923520076893,0.0553551939842975,0.0319220486217596,3,0.3,10,0.410871824009406,1.19572735334907
9,0.544671012201998,0.527802827445927,0.0035526082724028,0.541118403929595,0.0738207831583876,0.0518370601247017,3,0.3,10,0.410871824009406,1.32564702754971
20,0.605417649171714,0.54210341370738,0.00139499874000067,0.604022650431714,0.0965143502157912,0.188868903834568,3,0.3,10,0.410871824009406,1.47349517244545
50,0.457264375663844,0.391831156819534,0.000149890455003622,0.45711448520884,0.0956531510336438,0.285996297154881,3,0.3,10,0.410871824009406,1.11291246793641
70,0.379314448936001,0.355317945407508,3.75450710254744e-05,0.379276903864975,0.0891272459884906,0.112522539411012,3,0.3,10,0.410871824009406,0.923194112544737
85,0.353081929021587,0.344587865704948,1.49127525072878e-05,0.35306701626908,0.0866030148131489,0.0425106236953282,3,0.3,10,0.410871824009406,0.859348118778532
100,0.340668091869169,0.323908880058154,6.47957310134387e-06,0.340661612296067,0.0852454252109158,0.0639284300662813,3,0.3,10,0.410871824009406,0.829134712974064
1,0.419363117340776,0.41862944140067,0.00905311796605347,0.410309999374723,0.013466391797693,0.00422875465100402,5,0.3,10,0.410871824009406,1.02066652623806
5,0.486939234117696,0.479616339236197,0.00574182935736299,0.481197404760333,0.0459859124836281,0.0270667039831707,5,0.3,10,0.410871824009406,1.18513659409887
9,0.528185960161139,0.510205259006314,0.0039973820522517,0.524188578108887,0.063417024931879,0.0608323982866386,5,0.3,10,0.410871824009406,1.28552489924217
20,0.596739387885171,0.539790371187223,0.00179008698996014,0.594949300895211,0.0856709930630552,0.173271471950523,5,0.3,10,0.410871824009406,1.45237359442664
50,0.525324588681164,0.439719362179267,0.000355539984838424,0.524969048696326,0.0971304837897086,0.327319724487801,5,0.3,10,0.410871824009406,1.27856075297375
70,0.457468330772404,0.396607857926121,0.000145990966893823,0.45732233980551,0.0952426155973432,0.280046411867307,5,0.3,10,0.410871824009406,1.11340886388435
85,0.421837170485296,0.379591369646935,7.97611827997182e-05,0.421757409302496,0.0934846500942673,0.212688681384777,5,0.3,10,0.410871824009406,1.02668799814231
100,0.397426204713431,0.368600231790431,4.58216224207906e-05,0.397380383091011,0.0920623911423284,0.143533668860169,5,0.3,10,0.410871824009406,0.967275392201957
1,0.416156351555338,0.414926753224601,0.00923183084585535,0.406924520709483,0.0114500202499511,0.00755616493029291,7,0.3,10,0.410871824009406,1.01286174236618
5,0.47115431751078,0.463552694366855,0.00618479165166658,0.464969525859114,0.0405496979195688,0.0299095972106136,7,0.3,10,0.410871824009406,1.14671848975459
9,0.50883621149066,0.492565901449113,0.00452808739920747,0.504308124091452,0.0567848650378008,0.0580059851594176,7,0.3,10,0.410871824009406,1.23843053175389
20,0.571577260356654,0.527216981013405,0.00233843904241474,0.569238821314239,0.0780205677698758,0.139340590345999,7,0.3,10,0.410871824009406,1.39113277415579
50,0.579435529715957,0.487117107256376,0.000685761043976594,0.57874976867198,0.0935113884044857,0.308792635505349,7,0.3,10,0.410871824009406,1.41025861559855
70,0.534891518935791,0.449377833212699,0.000376766451472596,0.534514752484319,0.0953936735780958,0.318924521905127,7,0.3,10,0.410871824009406,1.30184521711945
85,0.506943893218975,0.429209257881869,0.000254356704641008,0.506689536514334,0.0955345021945799,0.313500157862041,7,0.3,10,0.410871824009406,1.23382491471932
100,0.483919521858479,0.415089813393014,0.00017809764325794,0.483741424215221,0.095260048918562,0.297453419644158,7,0.3,10,0.410871824009406,1.17778707027474
1,0.428153231504885,0.425458881407664,0.00950884736972351,0.418644384135161,0.00950884736972351,0.0105144631931457,10,0.3,10,0.410871824009406,1.04206033727707
5,0.459310176370216,0.45267969782033,0.00688069838532516,0.452429477984891,0.0344034919266258,0.0269142382712853,10,0.3,10,0.410871824009406,1.11789163804939
9,0.49487558560303,0.480568906946185,0.00541344860279215,0.489462137000238,0.0487210374251293,0.0512830019378735,10,0.3,10,0.410871824009406,1.20445247565017
20,0.545153096739114,0.511623630646125,0.00339798276843592,0.541755113970679,0.0679596553687184,0.109321051485628,10,0.3,10,0.410871824009406,1.32682034854411
50,0.597878535505831,0.524806408998043,0.0016643002754542,0.596214235230377,0.08321501377271,0.220331020306228,10,0.3,10,0.410871824009406,1.45514610778505
70,0.602457134362265,0.519684545234522,0.00123751005928407,0.601219624302981,0.0866257041498852,0.262184742807299,10,0.3,10,0.410871824009406,1.46628972627842
85,0.597802348460504,0.514480524802327,0.00103793016518647,0.596764418295317,0.0882240640408498,0.255226630581623,10,0.3,10,0.410871824009406,1.45496068001689
100,0.596917226075602,0.508536950985812,0.000893428999466992,0.596023797076135,0.0893428999466992,0.272557533170677,10,0.3,10,0.410871824009406,1.45280642573811
1,0.421591513438905,0.41843652814251,0.0101059997257316,0.411485513713174,0.00475007042251389,0.0112858107960426,15,0.3,10,0.410871824009406,1.02609010597245
5,0.437160227543949,0.43480143924232,0.00896210556321969,0.428198121980729,0.0172506956180118,0.010384550729108,15,0.3,10,0.410871824009406,1.06398200606217
9,0.445359636532698,0.441101751531057,0.00829889605488976,0.437060740477808,0.024302241799092,0.0175111189139817,15,0.3,10,0.410871824009406,1.08393812986919
20,0.455485326772122,0.448233652985898,0.00740183403917915,0.448083492732943,0.0336191226557437,0.0286210351798972,15,0.3,10,0.410871824009406,1.10858253147506
50,0.463158780778907,0.453222661949629,0.00665357693698559,0.456505203841922,0.0411569776121987,0.0384430481663073,15,0.3,10,0.410871824009406,1.12725856024701
70,0.4651103779898,0.454524701654963,0.00647196154275871,0.458638416447041,0.042954983485104,0.0407278880100801,15,0.3,10,0.410871824009406,1.13200845327168
85,0.466117016691966,0.45523366040932,0.00638678777924434,0.459730228912721,0.0437954589215224,0.0417180508429656,15,0.3,10,0.410871824009406,1.13445845992422
100,0.466925249579293,0.455831289082428,0.00632517571065771,0.460600073868635,0.0444031748685688,0.0423591484887109,15,0.3,10,0.410871824009406,1.1364255767721
1,0.434267321675505,0.0549129958575657,0.00923328778645911,0.425034033889046,0.116007579606905,1.70926901845901,3,0.1,0.3,0.70105276149763,0.619450268975188
5,0.0590496070796237,0.0376033312651308,0.000662703575566893,0.0583869035040568,0.0834052931092691,0.788974694637587,3,0.1,0.3,0.70105276149763,0.0842299043990332
9,0.0017137207907785,0.000569755875404062,5.19383325118299e-06,0.00170852695752731,0.00351562659941709,1.52367959150631,3,0.1,0.3,0.70105276149763,0.00244449617047017
20,1.4129635317526e-06,1.41691205991994e-09,2.36841230888603e-10,1.41272669052171e-06,5.81111882263321e-06,1.99961518311325,3,0.1,0.3,0.70105276149763,2.01548814775959e-06
50,3.11789011055436e-09,1.12786646618914e-15,6.54461566356774e-16,3.1178894560928e-09,2.13226424306371e-08,1.99999992489401,3,0.1,0.3,0.70105276149763,4.44744002419125e-09
70,1.21856979961816e-09,1.12196187341871e-16,1.00754148002161e-17,1.21856978954275e-09,8.73525311585273e-09,1.99999998163416,3,0.1,0.3,0.70105276149763,1.73819984249827e-09
85,8.8146125406813e-10,5.08720289741842e-17,1.00740598972175e-18,8.81461253060724e-10,6.41544347538793e-09,1.99999998863306,3,0.1,0.3,0.70105276149763,1.25733939366432e-09
100,7.22862411239501e-10,3.14351211087399e-17,1.50265953162536e-19,7.22862411089235e-10,5.30869632705054e-09,1.99999999149894,3,0.1,0.3,0.70105276149763,1.03110985497765e-09
1,0.588654347414324,0.103389502442019,0.00539493922076576,0.583259408193558,0.0303919435158648,1.56255281180544,5,0.1,0.3,0.70105276149763,0.839671961575054
5,0.171781090994867,0.0983160715087477,0.00266686678228797,0.169114224212579,0.140171417598884,0.834731510841913,5,0.1,0.3,0.70105276149763,0.245033042346053
9,0.0574156445351904,0.0414608015059322,0.000410157350161409,0.057005487185029,0.0684471946831823,0.597878681475234,5,0.1,0.3,0.70105276149763,0.0818991774777918
20,0.00146896759136457,0.000382833102992974,1.34820844630677e-06,0.00146761938291826,0.00265652625430484,1.65765969002166,5,0.1,0.3,0.70105276149763,0.00209537380357289
50,3.51786513086419e-05,4.6491188333602e-07,6.99032384068737e-10,3.51779522762578e-05,9.60112932747585e-05,1.99228888647959,5,0.1,0.3,0.70105276149763,5.01797485734043e-05
70,1.78322833983177e-05,1.22511514995842e-07,5.83050140212525e-11,1.78322250933037e-05,5.29467075385136e-05,1.99650942516855,5,0.1,0.3,0.70105276149763,2.54364355690196e-05
85,1.36261176061936e-05,7.18030506603482e-08,1.46242229437617e-11,1.36261029819707e-05,4.18513495050034e-05,1.99746044997083,5,0.1,0.3,0.70105276149763,1.94366506410797e-05
100,1.1435360990452e-05,5.06327216932791e-08,4.67417689073157e-12,1.14353563162751e-05,3.5909480058658e-05,1.99793694253521,5,0.1,0.3,0.70105276149763,1.63116980896318e-05
1,0.635066789102226,0.100606514285133,0.00695275144601841,0.628114037656207,0.014917768759917,1.6026291522282,7,0.1,0.3,0.70105276149763,0.905875882644779
5,0.237173469688898,0.0838984024819416,0.00496930704838225,0.232204162640516,0.0996335452482964,1.33545998755161,7,0.1,0.3,0.70105276149763,0.338310442115988
9,0.166392509187284,0.114553824487425,0.00216976768643804,0.164222741500846,0.11850936287793,0.597742658597703,7,0.1,0.3,0.70105276149763,0.237346628279199
20,0.0629145636619167,0.0490731285680755,0.00022775588148599,0.0626868077804307,0.0637914810678527,0.46763030758559,7,0.1,0.3,0.70105276149763,0.0897429795833267
50,0.0129150894171224,0.00841713118799763,4.58430710087677e-06,0.0129105051100215,0.0163798756551129,0.799157292161241,7,0.1,0.3,0.70105276149763,0.0184224214302108
70,0.00821823944785974,0.00487700238804417,1.02849093916961e-06,0.00821721095692057,0.010992863501602,0.972570295713944,7,0.1,0.3,0.70105276149763,0.0117227117546809
85,0.00669585419273739,0.00377286335899956,4.42409286142849e-07,0.00669541178345125,0.00916676999334156,1.05382137412508,7,0.1,0.3,0.70105276149763,0.00955114159800656
100,0.00580144513585571,0.00302491484853423,2.20699746584848e-07,0.00580122443610913,0.00807062443268891,1.13656901002498,7,0.1,0.3,0.70105276149763,0.00827533311966752
1,0.671079007275404,0.101872067375385,0.00970848361062785,0.661370523664776,0.00970848361062785,1.6235355034969,10,0.1,0.3,0.70105276149763,0.957244652801603
5,0.446791822429671,0.103412470138076,0.00904120224312756,0.437750620186543,0.0452060112156378,1.48536819297206,10,0.1,0.3,0.70105276149763,0.637315544517944
9,0.303960909321491,0.0585186461559722,0.00747278272358961,0.296488126597902,0.0672550445123065,1.60245594249595,10,0.1,0.3,0.70105276149763,0.433577793306387
20,0.242125998998353,0.101446057916456,0.00425733836316077,0.237868660635192,0.0851467672632153,1.18329021430512,10,0.1,0.3,0.70105276149763,0.345374859491472
50,0.21532503659831,0.136402432448753,0.00191800864760664,0.213407027950703,0.095900432380332,0.776192527920451,10,0.1,0.3,0.70105276149763,0.307145265555077
70,0.208783949315948,0.141393261713968,0.00139983039762577,0.207384118918322,0.097988127833804,0.664959456166949,10,0.1,0.3,0.70105276149763,0.297814887527055
85,0.205652140415854,0.142395209875999,0.00116324122447434,0.20448889919138,0.0988755040803192,0.624610094855368,10,0.1,0.3,0.70105276149763,0.29334759337732
100,0.203361502854096,0.143272145478269,0.000994752751972113,0.202366750102124,0.0994752751972113,0.593934091924602,10,0.1,0.3,0.70105276149763,0.29008016803138
1,0.700187774925577,0.107139193859995,0.0140288103486865,0.686158964576891,0.00133462606078042,1.63207078936599,15,0.1,0.3,0.70105276149763,0.998766160523774
5,0.69703216828442,0.104845937036825,0.0131616405014241,0.683870527782996,0.00392457080779118,1.63479550705026,15,0.1,0.3,0.70105276149763,0.994264920653587
9,0.69493580198923,0.103822283494389,0.0127811674965923,0.682154634492637,0.00496936515754191,1.63562730521595,15,0.1,0.3,0.70105276149763,0.991274608924821
20,0.692021096179904,0.103202265143574,0.0123660104464588,0.679655085733445,0.00604765172672915,1.63473183325303,15,0.1,0.3,0.70105276149763,0.987116996303626
50,0.689607350631796,0.103130015469594,0.0120852030085277,0.677522147623268,0.00674208791667173,1.63286619274937,15,0.1,0.3,0.70105276149763,0.983673966505196
70,0.689028042943031,0.10315549153135,0.0120241029216075,0.677003940021423,0.00688963504103528,1.63229457942685,15,0.1,0.3,0.70105276149763,0.982847626862047
85,0.688757430040901,0.103172191355372,0.0119962870898926,0.676761142951008,0.00695639834757429,1.63201362675002,15,0.1,0.3,0.70105276149763,0.982461617538652
100,0.68856219284778,0.103186041523755,0.0119764946276216,0.676585698220158,0.00700375042170617,1.63180569373708,15,0.1,0.3,0.70105276149763,0.982183126098573
1,0.760710908538967,0.644801832829024,0.00350598289162687,0.75720492564734,0.0302591185447476,0.222487773937423,3,0.1,0.7,0.594717497477185,1.27911304403508
5,0.511815834087517,0.0312197591765843,0.00129026252381491,0.510525571563702,0.124743660917635,1.83046155621852,3,0.1,0.7,0.594717497477185,0.860603288550716
9,0.25067534462571,0.00948382105382567,0.000656563880296859,0.250018780745413,0.220124880561687,1.91582156634986,3,0.1,0.7,0.594717497477185,0.421503227480416
20,0.0126066838352893,0.00610054421839243,4.85014101808845e-05,0.0125581824251084,0.0558566930886972,1.09087138316509,3,0.1,0.7,0.594717497477185,0.0211977685014605
50,4.00535699112377e-09,8.49658147907443e-17,1.71178876157502e-13,4.00518581224761e-09,2.62643938796692e-08,1.99999999307306,3,0.1,0.7,0.594717497477185,6.73489010852153e-09
70,1.90922265114209e-11,8.92046375964788e-23,8.89837217255162e-17,1.90921375276992e-11,1.4892144740274e-10,1.99999999999889,3,0.1,0.7,0.594717497477185,3.21030179747711e-11
85,1.39422734419786e-12,8.04431546536019e-26,1.58804546828161e-18,1.3942257561524e-12,1.20772253312903e-11,1.99999999999999,3,0.1,0.7,0.594717497477185,2.34435231872651e-12
100,2.36905352152267e-13,6.21810497164537e-28,7.53082857496851e-20,2.36905276843981e-13,2.21561369626769e-12,2,3,0.1,0.7,0.594717497477185,3.98349389680359e-13
1,0.706671108342532,0.565746110868411,0.00413838451390524,0.702532723828627,0.0169444679636856,0.303716218155651,5,0.1,0.7,0.594717497477185,1.18824670762212
5,0.675451909441612,0.487000383281733,0.000552651366327402,0.674899258075285,0.035844269531147,0.433775406697052,5,0.1,0.7,0.594717497477185,1.1357525418487
9,0.430160333038241,0.0255086418352055,0.000811892307882955,0.429348440730358,0.100771872379455,1.83910554327123,5,0.1,0.7,0.594717497477185,0.723301962466209
20,0.152747897027431,0.0414973046109465,0.000415701778238102,0.152332195249193,0.27423313998109,1.44378763026171,5,0.1,0.7,0.594717497477185,0.256841101321878
50,0.00169282611850602,0.000409645246958736,1.53436330369763e-06,0.00169129175520232,0.00812622489341455,1.6980737215446,5,0.1,0.7,0.594717497477185,0.00284643738529142
70,0.000115153782555017,1.60906603592797e-06,2.91706640166931e-08,0.000115124611891,0.000650386604230306,1.99019809426967,5,0.1,0.7,0.594717497477185,0.000193627702301519
85,3.53726340192387e-05,8.77411885433015e-08,3.78014093217684e-09,3.53688538783065e-05,0.00021409910052071,1.99856528163789,5,0.1,0.7,0.594717497477185,5.94780449024802e-05
100,1.58212091196141e-05,1.08016266584235e-08,7.71829402684582e-10,1.58204372902114e-05,0.000100308458858797,1.9996467010624,5,0.1,0.7,0.594717497477185,2.66028983285817e-05
1,0.649300321821899,0.483289248354132,0.00455015952719879,0.6447501622947,0.0104464966313438,0.399479742026713,7,0.1,0.7,0.594717497477185,1.09177941556496
5,0.682626769722868,0.507883638908294,0.00130655633218058,0.681320213390688,0.0258999567256722,0.394712483246276,7,0.1,0.7,0.594717497477185,1.1478168586238
9,0.550320758385011,0.170802670553807,0.000799306797586714,0.549521451587425,0.0582171026266602,1.20811406328038,7,0.1,0.7,0.594717497477185,0.925348187533567
20,0.375097976063361,0.0421671282220424,0.000453459087316249,0.374644516976045,0.0999753154670828,1.68777362682081,7,0.1,0.7,0.594717497477185,0.630716226871652
50,0.166406058811035,0.0807080749324856,0.000184985155740789,0.166221073655294,0.296654044722605,0.988494111525208,7,0.1,0.7,0.594717497477185,0.279806899102408
70,0.138552830171594,0.0921197946908275,8.16763973425135e-05,0.138471153774252,0.304655871491474,0.636836021269438,7,0.1,0.7,0.594717497477185,0.232972513435944
85,0.119884159738209,0.0891489958994504,4.84879319505526e-05,0.119835671806258,0.291369639728013,0.51824421916269,7,0.1,0.7,0.594717497477185,0.201581692562876
100,0.105285920542316,0.0733030827739178,2.99730431985096e-05,0.105255947499118,0.27479636024495,0.578627576601738,7,0.1,0.7,0.594717497477185,0.177035182231805
1,0.608110325613842,0.433339412988714,0.00544067522784685,0.602669650385995,0.00544067522784685,0.456131734738558,10,0.1,0.7,0.594717497477185,1.02251964704834
5,0.625699674245411,0.429200918650479,0.00285379342990389,0.622845880815507,0.0142689671495195,0.499517933997982,10,0.1,0.7,0.594717497477185,1.05209562002069
9,0.608616885672326,0.389382682200855,0.00190106951865427,0.606715816153672,0.0171096256678884,0.581399332151888,10,0.1,0.7,0.594717497477185,1.02337141290462
20,0.540572961761835,0.224445823593589,0.00173128195746958,0.538841679804365,0.0346256391493916,1.00315601125787,10,0.1,0.7,0.594717497477185,0.908957553888975
