"value","metric","direction","branch"
1.625,0.241895244051986,"Forward","min"
1.65,0.237700303215441,"Forward","min"
1.675,0.232431106471302,"Forward","min"
1.7,0.225906719339428,"Forward","min"
1.725,0.217960369323188,"Forward","min"
1.75,0.208463052804597,"Forward","min"
1.775,0.197351881958654,"Forward","min"
1.8,0.18465898852472,"Forward","min"
-1.8,0.1220586123484,"Backward","max"
-1.775,0.122762359301012,"Backward","max"
-1.75,0.123386519355962,"Backward","max"
-1.725,0.123938995104215,"Backward","max"
-1.7,0.124427135133628,"Backward","max"
-1.675,0.124857722694283,"Backward","max"
-1.65,0.125236978521136,"Backward","max"
-1.625,0.125570574559471,"Backward","max"
-1.6,0.125863655765753,"Backward","max"
-1.575,0.126120867588532,"Backward","max"
-1.55,0.126346387147384,"Backward","max"
-1.525,0.126543956507325,"Backward","max"
-1.5,0.126716916783764,"Backward","max"
-1.475,0.12686824210541,"Backward","max"
-1.45,0.127000572710133,"Backward","max"
-1.425,0.127116246654057,"Backward","max"
-1.4,0.127217329781143,"Backward","max"
-1.375,0.127305643733693,"Backward","max"
-1.35,0.127382791888368,"Backward","max"
-1.325,0.127450183181921,"Backward","max"
-1.3,0.127509053850244,"Backward","max"
-1.275,0.127560487147189,"Backward","max"
-1.25,0.127605431139297,"Backward","max"
-1.225,0.127644714691734,"Backward","max"
-1.2,0.127679061771945,"Backward","max"
-1.175,0.127709104202499,"Backward","max"
-1.15,0.127735392994986,"Backward","max"
-1.125,0.127758408393975,"Backward","max"
-1.1,0.127778568754784,"Backward","max"
-1.075,0.127796238372047,"Backward","max"
-1.05,0.127811734368388,"Backward","max"
-1.025,0.12782533274428,"Backward","max"
-1,0.127837273681871,"Backward","max"
-0.975,0.127847766187314,"Backward","max"
-0.95,0.127856992148157,"Backward","max"
-0.925,0.127865109874823,"Backward","max"
-0.9,0.12787225718808,"Backward","max"
-0.875,0.127878554107799,"Backward","max"
-0.85,0.127884105192265,"Backward","max"
-0.825,0.127889001571729,"Backward","max"
-0.8,0.127893322714871,"Backward","max"
-0.775,0.127897137962287,"Backward","max"
-0.75,0.127900507857032,"Backward","max"
-0.725,0.127903485298604,"Backward","max"
-0.7,0.127906116543467,"Backward","max"
-0.675,0.127908442072342,"Backward","max"
-0.65,0.127910497341928,"Backward","max"
-0.625,0.127912313436431,"Backward","max"
-0.6,0.127913917632306,"Backward","max"
-0.575,0.127915333887847,"Backward","max"
-0.55,0.127916583267747,"Backward","max"
-0.525,0.127917684311385,"Backward","max"
-0.5,0.127918653352436,"Backward","max"
-0.475,0.127919504796388,"Backward","max"
-0.45,0.127920251361616,"Backward","max"
-0.425,0.127920904288979,"Backward","max"
-0.4,0.127921473524128,"Backward","max"
-0.375,0.127921967876245,"Backward","max"
-0.35,0.127922395156337,"Backward","max"
-0.325,0.127922762297829,"Backward","max"
-0.3,0.127923075461837,"Backward","max"
-0.275,0.127923340129116,"Backward","max"
-0.25,0.12792356118047,"Backward","max"
-0.225,0.127923742967149,"Backward","max"
-0.2,0.127923889372508,"Backward","max"
-0.175,0.12792400386611,"Backward","max"
-0.15,0.127924089551222,"Backward","max"
-0.125,0.127924149206559,"Backward","max"
-0.0999999999999999,0.127924185323029,"Backward","max"
-0.075,0.127924200136108,"Backward","max"
-0.05,0.127924201751078,"Backward","max"
-0.0249999999999999,0.127924186339658,"Backward","max"
0,0.127924154459734,"Backward","max"
0.0250000000000001,0.127924107638457,"Backward","max"
0.05,0.127924047254441,"Backward","max"
0.075,0.127923974554055,"Backward","max"
0.1,0.127923890665958,"Backward","max"
0.125,0.127923796614072,"Backward","max"
0.15,0.127923693329183,"Backward","max"
0.175,0.127923581659402,"Backward","max"
0.2,0.127923462379574,"Backward","max"
0.225,0.127923336199903,"Backward","max"
0.25,0.127923203773799,"Backward","max"
0.275,0.127923065705204,"Backward","max"
0.3,0.127922922555422,"Backward","max"
0.325,0.127922774849681,"Backward","max"
0.35,0.127922623083512,"Backward","max"
0.375,0.127922467729101,"Backward","max"
0.4,0.127922309241821,"Backward","max"
0.425,0.127922148067108,"Backward","max"
0.45,0.127921984647952,"Backward","max"
0.475,0.127921819433276,"Backward","max"
0.5,0.127921652887578,"Backward","max"
0.525,0.127921485502346,"Backward","max"
0.55,0.127921317809797,"Backward","max"
0.575,0.127921150399722,"Backward","max"
0.6,0.12792098394053,"Backward","max"
0.625,0.127920819205752,"Backward","max"
0.65,0.127920657107827,"Backward","max"
0.675,0.127920498741489,"Backward","max"
0.7,0.127920345439908,"Backward","max"
0.725,0.127920198847752,"Backward","max"
0.75,0.127920061016806,"Backward","max"
0.775,0.12791993453162,"Backward","max"
0.8,0.127919822675522,"Backward","max"
0.825,0.127919729650678,"Backward","max"
0.85,0.12791966087114,"Backward","max"
0.875,0.127919624288978,"Backward","max"
0.9,0.12791964796506,"Backward","max"
0.925,0.127919730288229,"Backward","max"
0.95,0.127919889050834,"Backward","max"
0.975,0.127920147835355,"Backward","max"
1,0.127920538040082,"Backward","max"
1.025,0.127921101671063,"Backward","max"
1.05,0.127921895408099,"Backward","max"
1.075,0.127922997392106,"Backward","max"
1.1,0.127924519361274,"Backward","max"
1.125,0.127926626817687,"Backward","max"
1.15,0.12792956863266,"Backward","max"
1.175,0.127933717875359,"Backward","max"
1.2,0.127939629508218,"Backward","max"
1.225,0.127948123777917,"Backward","max"
1.25,0.127960405073562,"Backward","max"
1.275,0.127978226941284,"Backward","max"
1.3,0.128004115772481,"Backward","max"
1.325,0.128041667941906,"Backward","max"
1.35,0.128095937361498,"Backward","max"
1.375,0.128173932367513,"Backward","max"
1.4,0.128285242674769,"Backward","max"
1.425,0.128442819217343,"Backward","max"
1.45,0.128663932912455,"Backward","max"
1.475,0.128971344272472,"Backward","max"
1.5,0.129394726791278,"Backward","max"
1.525,0.129972406667582,"Backward","max"
1.55,0.130753514346896,"Backward","max"
1.575,0.131800695123095,"Backward","max"
1.6,0.133193602286284,"Backward","max"
1.625,0.135033500293018,"Backward","max"
1.65,0.1374494304456,"Backward","max"
1.675,0.140606497058728,"Backward","max"
1.7,0.144716766733584,"Backward","max"
1.725,0.150052514649841,"Backward","max"
1.75,0.156958245138151,"Backward","max"
1.775,0.165844476735325,"Backward","max"
1.8,0.177078868493467,"Backward","max"
-1.8,0.121762013320983,"Backward","min"
-1.775,0.122499046691514,"Backward","min"
-1.75,0.123153251714913,"Backward","min"
-1.725,0.123732743291246,"Backward","min"
-1.7,0.124245091012168,"Backward","min"
-1.675,0.124697301340873,"Backward","min"
-1.65,0.125095815336038,"Backward","min"
-1.625,0.125446518504523,"Backward","min"
-1.6,0.125754759784486,"Backward","min"
-1.575,0.126025377094468,"Backward","min"
-1.55,0.126262727307208,"Backward","min"
-1.525,0.126470718901268,"Backward","min"
-1.5,0.126652845898369,"Backward","min"
-1.475,0.126812222004691,"Backward","min"
-1.45,0.126951614139481,"Backward","min"
-1.425,0.127073474755731,"Backward","min"
-1.4,0.12717997253929,"Backward","min"
-1.375,0.127273021218611,"Backward","min"
-1.35,0.127354306332316,"Backward","min"
-1.325,0.127425309890479,"Backward","min"
-1.3,0.127487332932371,"Backward","min"
-1.275,0.127541516032257,"Backward","min"
-1.25,0.127588857839395,"Backward","min"
-1.225,0.127630231761259,"Backward","min"
-1.2,0.127666400913131,"Backward","min"
-1.175,0.127698031464324,"Backward","min"
-1.15,0.127725704513396,"Backward","min"
-1.125,0.127749926622847,"Backward","min"
-1.1,0.127771139139505,"Backward","min"
-1.075,0.127789726420402,"Backward","min"
-1.05,0.127806023076659,"Backward","min"
-1.025,0.127820320339726,"Backward","min"
-1,0.12783287164613,"Backward","min"
-0.975,0.127843897528431,"Backward","min"
-0.95,0.127853589892153,"Backward","min"
-0.925,0.127862115750567,"Backward","min"
-0.9,0.127869620482036,"Backward","min"
-0.875,0.127876230667743,"Backward","min"
-0.85,0.127882056561372,"Backward","min"
-0.825,0.127887194236607,"Backward","min"
-0.8,0.127891727452961,"Backward","min"
-0.775,0.127895729275858,"Backward","min"
-0.75,0.127899263482512,"Backward","min"
-0.725,0.127902385781348,"Backward","min"
-0.7,0.127905144869383,"Backward","min"
-0.675,0.127907583348761,"Backward","min"
-0.65,0.127909738521216,"Backward","min"
-0.625,0.127911643076542,"Backward","min"
-0.6,0.12791332568937,"Backward","min"
-0.575,0.127914811536419,"Backward","min"
-0.55,0.127916122745003,"Backward","min"
-0.525,0.127917278782009,"Backward","min"
-0.5,0.127918296791388,"Backward","min"
-0.475,0.127919191887139,"Backward","min"
-0.45,0.127919977407748,"Backward","min"
-0.425,0.127920665137333,"Backward","min"
-0.4,0.127921265497954,"Backward","min"
-0.375,0.127921787716989,"Backward","min"
-0.35,0.127922239972919,"Backward","min"
-0.325,0.127922629522397,"Backward","min"
-0.3,0.127922962811137,"Backward","min"
-0.275,0.127923245570742,"Backward","min"
-0.25,0.127923482903328,"Backward","min"
-0.225,0.127923679355596,"Backward","min"
-0.2,0.12792383898369,"Backward","min"
-0.175,0.127923965410061,"Backward","min"
-0.15,0.127924061873387,"Backward","min"
-0.125,0.127924131272428,"Backward","min"
-0.0999999999999999,0.127924176204597,"Backward","min"
-0.075,0.127924198999939,"Backward","min"
-0.05,0.12792419565438,"Backward","min"
-0.0249999999999999,0.12792417368477,"Backward","min"
0,0.127924135854852,"Backward","min"
0.0250000000000001,0.127924083632614,"Backward","min"
0.05,0.127924018343998,"Backward","min"
0.075,0.127923941188486,"Backward","min"
0.1,0.127923853253024,"Backward","min"
0.125,0.127923755524433,"Backward","min"
0.15,0.127923648900572,"Backward","min"
0.175,0.127923534200365,"Backward","min"
0.2,0.127923412172913,"Backward","min"
0.225,0.127923283505793,"Backward","min"
0.25,0.127923148832709,"Backward","min"
0.275,0.127923008740613,"Backward","min"
0.3,0.127922863776434,"Backward","min"
0.325,0.127922714453561,"Backward","min"
0.35,0.127922561258213,"Backward","min"
0.375,0.127922404655863,"Backward","min"
0.4,0.127922245097901,"Backward","min"
0.425,0.127922083028765,"Backward","min"
0.45,0.127921918893766,"Backward","min"
0.475,0.127921753147988,"Backward","min"
0.5,0.127921586266614,"Backward","min"
0.525,0.127921418757278,"Backward","min"
0.55,0.12792125117503,"Backward","min"
0.575,0.127921084140836,"Backward","min"
0.6,0.127920918364812,"Backward","min"
0.625,0.127920754675585,"Backward","min"
0.65,0.127920594057917,"Backward","min"
0.675,0.127920437701122,"Backward","min"
0.7,0.127920287061941,"Backward","min"
0.725,0.127920143946527,"Backward","min"
0.75,0.127920010617989,"Backward","min"
0.775,0.127919889938024,"Backward","min"
0.8,0.127919785554369,"Backward","min"
0.825,0.12791970214978,"Backward","min"
0.85,0.127919645774127,"Backward","min"
0.875,0.127919623354433,"Backward","min"
0.9,0.127919626246935,"Backward","min"
0.925,0.127919681531386,"Backward","min"
0.95,0.127919804983418,"Backward","min"
0.975,0.12792001746978,"Backward","min"
1,0.127920346718028,"Backward","min"
1.025,0.127920829743346,"Backward","min"
1.05,0.127921516272294,"Backward","min"
1.075,0.127922474140157,"Backward","min"
1.1,0.127923798879383,"Backward","min"
1.125,0.127925630357978,"Backward","min"
1.15,0.127928178434736,"Backward","min"
1.175,0.127931758784306,"Backward","min"
1.2,0.127936842774625,"Backward","min"
1.225,0.127944129287578,"Backward","min"
1.25,0.127954648012378,"Backward","min"
1.275,0.127969904419451,"Backward","min"
1.3,0.127992078105403,"Backward","min"
1.325,0.128024288364215,"Backward","min"
1.35,0.12807094309316,"Backward","min"
1.375,0.128138189185705,"Backward","min"
1.4,0.12823448439636,"Backward","min"
1.425,0.128371312553352,"Backward","min"
1.45,0.128564066597259,"Backward","min"
1.475,0.128833128474317,"Backward","min"
1.5,0.129205183462435,"Backward","min"
1.525,0.129714822122823,"Backward","min"
1.55,0.130406509940798,"Backward","min"
1.575,0.131337048066723,"Backward","min"
1.6,0.132578714122367,"Backward","min"
1.625,0.134223364425791,"Backward","min"
1.65,0.136387896864324,"Backward","min"
1.675,0.139221594593232,"Backward","min"
1.7,0.142915903212304,"Backward","min"
1.725,0.147716818049747,"Backward","min"
1.75,0.153938167032811,"Backward","min"
1.775,0.161966443489362,"Backward","min"
1.8,0.172214204241047,"Backward","min"
